0	0.0001260	0.0000240	0.000036
1	0.0000541	0.0000301	0.000030
2	0.0000482	0.0000122	0.000018
3	0.0000543	0.0000183	0.000012
4	0.0000904	0.0000304	0.000018
5	0.0001145	0.0000305	0.000024
6	0.0001686	0.0000366	0.000036
7	0.0001987	0.0000727	0.000012
8	0.0002538	0.0001208	0.000072
9	0.0003439	0.0001389	0.000144
10	0.00053510	0.00026510	0.000114
11	0.00076411	0.00026511	0.000144
12	0.00074012	0.00041512	0.000222
13	0.00085413	0.00036713	0.000247
14	0.00095614	0.00034314	0.000204
15	0.00101015	0.00042715	0.000210
16	0.00119616	0.00049916	0.000253
17	0.00123317	0.00031917	0.000216
18	0.00129918	0.00034318	0.000265
19	0.00143119	0.00038519	0.000162
20	0.00165320	0.00030720	0.000150
21	0.00223121	0.00037321	0.000259
22	0.00267022	0.00035522	0.000241
23	0.00344523	0.00036723	0.000271
24	0.00407624	0.00032524	0.000265
25	0.00495425	0.00033125	0.000259
26	0.00585026	0.00024726	0.000271
27	0.00679427	0.00025927	0.000289
28	0.00764828	0.00040928	0.000186
29	0.00889229	0.00043929	0.000283
30	0.00992730	0.00042730	0.000301
31	0.01069031	0.00055331	0.000253
32	0.01131632	0.00066132	0.000210
33	0.01233233	0.00055333	0.000283
34	0.01351034	0.00057734	0.000325
35	0.01369035	0.00074035	0.000247
36	0.01470136	0.00064336	0.000313
37	0.01598737	0.00077637	0.000265
38	0.01697338	0.00061938	0.000162
39	0.01801939	0.00080639	0.000186
40	0.01982940	0.00072240	0.000186
41	0.02051541	0.00079441	0.000168
42	0.02136242	0.00084242	0.000174
43	0.02138043	0.00102243	0.000204
44	0.02026244	0.00096844	0.000204
45	0.02105645	0.00095645	0.000168
46	0.01955946	0.00102846	0.000114
47	0.01922247	0.00113047	0.000138
48	0.02025648	0.00122148	0.000162
49	0.02027449	0.00145549	0.000241
50	0.01943250	0.00166550	0.000198
51	0.01907251	0.00184651	0.000150
52	0.01653452	0.00226152	0.000204
53	0.01640853	0.00263353	0.000271
54	0.01566354	0.00319954	0.000186
55	0.01619855	0.00339755	0.000186
56	0.01512756	0.00391456	0.000204
57	0.01490557	0.00484057	0.000144
58	0.01242258	0.00567658	0.000144
59	0.01199559	0.00661459	0.000186
60	0.01124360	0.00716160	0.000180
61	0.01026361	0.00788861	0.000180
62	0.00909762	0.00876662	0.000271
63	0.00789463	0.00924763	0.000253
64	0.00717364	0.00977064	0.000228
65	0.00567665	0.01079865	0.000241
66	0.00570066	0.01212166	0.000204
67	0.00497267	0.01266267	0.000216
68	0.00470868	0.01413568	0.000210
69	0.00447969	0.01470169	0.000192
70	0.00466070	0.01520070	0.000198
71	0.00418571	0.01571171	0.000253
72	0.00428772	0.01682972	0.000289
73	0.00450973	0.01853173	0.000253
74	0.00431174	0.01976974	0.000210
75	0.00427575	0.01883775	0.000289
76	0.00386676	0.01789376	0.000343
77	0.00365077	0.01828477	0.000391
78	0.00373478	0.01737078	0.000355
79	0.00351179	0.01850079	0.000397
80	0.00292880	0.01867580	0.000643
81	0.00310281	0.01812881	0.000649
82	0.00295282	0.01802582	0.000679
83	0.00291683	0.01724483	0.000998
84	0.00292884	0.01767784	0.001052
85	0.00286285	0.01624085	0.001251
86	0.00304886	0.01613886	0.001539
87	0.00280287	0.01616887	0.001605
88	0.00267688	0.01709488	0.001533
89	0.00250789	0.01676989	0.001918
90	0.00279090	0.01685990	0.001924
91	0.00274891	0.01546491	0.001954
92	0.00273692	0.01441292	0.001942
93	0.00247793	0.01282593	0.001900
94	0.00249594	0.01156294	0.001966
95	0.00256195	0.01036695	0.002014
96	0.00264696	0.01068496	0.001954
97	0.00271297	0.00966297	0.002219
98	0.00246598	0.00919398	0.002207
99	0.00268899	0.00876699	0.002002
100	0.002591100	0.008454100	0.001966
101	0.002639101	0.007413101	0.001882
102	0.002627102	0.007281102	0.002110
103	0.002820103	0.007131103	0.001972
104	0.002435104	0.006908104	0.001966
105	0.002543105	0.006433105	0.002134
106	0.002646106	0.006295106	0.002249
107	0.002537107	0.005670107	0.002231
108	0.002609108	0.004738108	0.002417
109	0.002531109	0.004594109	0.002597
110	0.002621110	0.004509110	0.002646
111	0.002417111	0.004034111	0.002766
112	0.002591112	0.004281112	0.002904
113	0.002261113	0.003962113	0.002982
114	0.002363114	0.004221114	0.003355
115	0.002405115	0.003842115	0.003307
116	0.002237116	0.003884116	0.004028
117	0.002381117	0.003740117	0.004317
118	0.002195118	0.003535118	0.004942
119	0.002110119	0.003553119	0.005135
120	0.002056120	0.003710120	0.005267
121	0.001774121	0.003409121	0.005604
122	0.001930122	0.003601122	0.005586
123	0.001846123	0.003445123	0.005988
124	0.002002124	0.003235124	0.006085
125	0.002146125	0.003084125	0.006307
126	0.002014126	0.003265126	0.006181
127	0.001882127	0.002742127	0.006121
128	0.001738128	0.002730128	0.006794
129	0.001942129	0.002802129	0.007257
130	0.002056130	0.002525130	0.007474
131	0.001960131	0.002519131	0.008123
132	0.002044132	0.002639132	0.008057
133	0.002128133	0.002537133	0.008093
134	0.001978134	0.002447134	0.009151
135	0.002152135	0.002477135	0.009349
136	0.002231136	0.002495136	0.010552
137	0.002267137	0.002513137	0.010546
138	0.002183138	0.002820138	0.011550
139	0.002134139	0.002615139	0.012019
140	0.002146140	0.002676140	0.012813
141	0.002435141	0.002784141	0.013408
142	0.002375142	0.002922142	0.014039
143	0.002327143	0.003030143	0.015031
144	0.002339144	0.002952144	0.015897
145	0.002375145	0.002802145	0.017250
146	0.002315146	0.002802146	0.017725
147	0.002080147	0.002988147	0.019138
148	0.002375148	0.002916148	0.019619
149	0.002110149	0.002796149	0.019523
150	0.002177150	0.002670150	0.019986
151	0.002225151	0.002790151	0.020256
152	0.002273152	0.002633152	0.020196
153	0.002152153	0.002573153	0.020797
154	0.002080154	0.002778154	0.021615
155	0.002068155	0.002501155	0.022493
156	0.001966156	0.002507156	0.021320
157	0.001822157	0.002297157	0.021044
158	0.002026158	0.002327158	0.019535
159	0.001870159	0.002140159	0.018867
160	0.001822160	0.002122160	0.017136
161	0.001954161	0.002098161	0.016474
162	0.001864162	0.002068162	0.014454
163	0.001756163	0.002050163	0.014376
164	0.001852164	0.002116164	0.013841
165	0.001521165	0.001858165	0.014508
166	0.002116166	0.002122166	0.014430
167	0.001984167	0.002165167	0.014141
168	0.002020168	0.002195168	0.013179
169	0.001966169	0.002014169	0.012686
170	0.001972170	0.002098170	0.012211
171	0.001900171	0.001966171	0.011754
172	0.001804172	0.001930172	0.010474
173	0.001984173	0.001966173	0.009452
174	0.001852174	0.001876174	0.008532
175	0.001942175	0.001972175	0.007480
176	0.002038176	0.001611176	0.006854
177	0.001762177	0.001816177	0.006566
178	0.001792178	0.001684178	0.005934
179	0.001798179	0.001756179	0.005387
180	0.002122180	0.002128180	0.004690
181	0.001882181	0.001804181	0.004275
182	0.001732182	0.002044182	0.003632
183	0.002026183	0.001876183	0.003595
184	0.002014184	0.001810184	0.003692
185	0.001864185	0.001774185	0.003626
186	0.001906186	0.001780186	0.003463
187	0.002002187	0.001768187	0.003385
188	0.001966188	0.001671188	0.002922
189	0.001864189	0.001545189	0.002850
190	0.002020190	0.001419190	0.002417
191	0.001756191	0.001563191	0.002092
192	0.001936192	0.001581192	0.002026
193	0.001774193	0.001455193	0.001936
194	0.001816194	0.001593194	0.001924
195	0.001810195	0.001563195	0.001828
196	0.001828196	0.001744196	0.002050
197	0.001852197	0.001677197	0.001966
198	0.001948198	0.001485198	0.001996
199	0.001702199	0.001665199	0.002026
200	0.001882200	0.001431200	0.001798
201	0.001822201	0.001623201	0.001810
202	0.001894202	0.001239202	0.001563
203	0.001930203	0.001413203	0.001605
204	0.001876204	0.001647204	0.001720
205	0.002014205	0.001665205	0.001714
206	0.001792206	0.001702206	0.001665
207	0.001846207	0.001569207	0.001545
208	0.001900208	0.001593208	0.001593
209	0.002092209	0.001756209	0.001491
210	0.001852210	0.001377210	0.001551
211	0.001762211	0.001551211	0.001677
212	0.001852212	0.001311212	0.001479
213	0.001786213	0.001690213	0.001485
214	0.001696214	0.001563214	0.001527
215	0.001804215	0.001696215	0.001491
216	0.001732216	0.001671216	0.001653
217	0.001653217	0.001515217	0.001635
218	0.001647218	0.001816218	0.001407
219	0.001521219	0.001581219	0.001190
220	0.001509220	0.001383220	0.001365
221	0.001425221	0.001485221	0.001215
222	0.001485222	0.001395222	0.001317
223	0.001431223	0.001431223	0.001473
224	0.001203224	0.001599224	0.001485
225	0.001275225	0.001726225	0.001305
226	0.001275226	0.001539226	0.001365
227	0.001154227	0.001786227	0.001611
228	0.001263228	0.001912228	0.001563
229	0.001040229	0.001900229	0.001563
230	0.001136230	0.001786230	0.001671
231	0.001046231	0.001990231	0.001708
232	0.001124232	0.001900232	0.001834
233	0.000974233	0.002056233	0.001840
234	0.000818234	0.001996234	0.001684
235	0.000782235	0.001563235	0.001942
236	0.000812236	0.001684236	0.001822
237	0.000697237	0.001714237	0.001936
238	0.000661238	0.001419238	0.001966
239	0.000625239	0.001383239	0.001924
240	0.000619240	0.001287240	0.002014
241	0.000553241	0.001172241	0.001906
242	0.000619242	0.000944242	0.001936
243	0.000559243	0.000872243	0.001960
244	0.000667244	0.000746244	0.001762
245	0.000607245	0.000872245	0.001557
246	0.000517246	0.000607246	0.001281
247	0.000457247	0.000517247	0.001148
248	0.000505248	0.000439248	0.000890
249	0.000361249	0.000439249	0.000607
250	0.000355250	0.000409250	0.000463
251	0.000385251	0.000319251	0.000415
252	0.000222252	0.000180252	0.000277
253	0.000259253	0.000174253	0.000228
254	0.000198254	0.000186254	0.000132
255	0.000421255	0.000168255	0.000216
