0	0.0034870	0.0037520	0.003884
1	0.0040161	0.0037941	0.003926
2	0.0039622	0.0041552	0.003914
3	0.0038843	0.0037163	0.003770
4	0.0026704	0.0037884	0.003722
5	0.0034455	0.0033795	0.003842
6	0.0040766	0.0031206	0.003139
7	0.0049547	0.0041077	0.003842
8	0.0000008	0.0026338	0.003896
9	0.0058509	0.0065969	0.003866
10	0.00000010	0.00391410	0.003968
11	0.00679411	0.00000011	0.004425
12	0.00764812	0.00484012	0.003968
13	0.00000013	0.00567613	0.003992
14	0.00000014	0.00000014	0.003938
15	0.00889215	0.00661415	0.004383
16	0.00000016	0.00000016	0.002231
17	0.00992717	0.00716117	0.005014
18	0.00000018	0.00000018	0.002646
19	0.00000019	0.00788819	0.005670
20	0.01069020	0.00000020	0.002982
21	0.00000021	0.00876621	0.003355
22	0.00000022	0.00000022	0.003307
23	0.01131623	0.00924723	0.004028
24	0.00000024	0.00000024	0.004317
25	0.00000025	0.00000025	0.004942
26	0.01233226	0.00977026	0.000000
27	0.00000027	0.00000027	0.005135
28	0.00000028	0.01079828	0.005267
29	0.01351029	0.00000029	0.005604
30	0.00000030	0.00000030	0.000000
31	0.00000031	0.00000031	0.005586
32	0.00000032	0.01212132	0.005988
33	0.01369033	0.00000033	0.000000
34	0.00000034	0.00000034	0.006085
35	0.00000035	0.01266235	0.006307
36	0.00000036	0.00000036	0.000000
37	0.01470137	0.00000037	0.006181
38	0.00000038	0.01413538	0.000000
39	0.00000039	0.00000039	0.006121
40	0.00000040	0.00000040	0.006794
41	0.01598741	0.00000041	0.000000
42	0.00000042	0.01470142	0.007257
43	0.00000043	0.00000043	0.000000
44	0.00000044	0.00000044	0.007474
45	0.01697345	0.00000045	0.000000
46	0.00000046	0.01520046	0.008123
47	0.00000047	0.00000047	0.000000
48	0.00000048	0.00000048	0.008057
49	0.00000049	0.00000049	0.000000
50	0.01801950	0.01571150	0.008093
51	0.00000051	0.00000051	0.000000
52	0.00000052	0.00000052	0.000000
53	0.00000053	0.00000053	0.009151
54	0.00000054	0.01682954	0.000000
55	0.01982955	0.00000055	0.009349
56	0.00000056	0.00000056	0.000000
57	0.00000057	0.00000057	0.000000
58	0.00000058	0.00000058	0.010552
59	0.00000059	0.01853159	0.000000
60	0.02051560	0.00000060	0.010546
61	0.00000061	0.00000061	0.000000
62	0.00000062	0.00000062	0.000000
63	0.00000063	0.00000063	0.011550
64	0.00000064	0.01976964	0.000000
65	0.02136265	0.00000065	0.000000
66	0.00000066	0.00000066	0.012019
67	0.00000067	0.00000067	0.000000
68	0.00000068	0.00000068	0.000000
69	0.00000069	0.01883769	0.000000
70	0.00000070	0.00000070	0.012813
71	0.02138071	0.00000071	0.000000
72	0.00000072	0.00000072	0.000000
73	0.00000073	0.01789373	0.013408
74	0.00000074	0.00000074	0.000000
75	0.00000075	0.00000075	0.000000
76	0.02026276	0.00000076	0.000000
77	0.00000077	0.00000077	0.014039
78	0.00000078	0.01828478	0.000000
79	0.00000079	0.00000079	0.000000
80	0.00000080	0.00000080	0.015031
81	0.02105681	0.00000081	0.000000
82	0.00000082	0.00000082	0.000000
83	0.00000083	0.01737083	0.000000
84	0.00000084	0.00000084	0.000000
85	0.00000085	0.00000085	0.015897
86	0.01955986	0.00000086	0.000000
87	0.00000087	0.01850087	0.000000
88	0.00000088	0.00000088	0.000000
89	0.00000089	0.00000089	0.017250
90	0.00000090	0.00000090	0.000000
91	0.01922291	0.00000091	0.000000
92	0.00000092	0.01867592	0.000000
93	0.00000093	0.00000093	0.017725
